time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.020000000000002,0.673107025261,-10.83928616,25.2868130459,5.83275246596,6.1710817149,0.0,1.05886536795,-8.83285163826,4.22245723056,-0.102931125578,-0.0569197732434,0.0,426.29861345653404,427.57774939469726,427.25394355983036,426.6097203538635
4.080000000000001,0.738142916791,-11.3764451214,25.5337960286,5.82679053221,6.16740871876,0.0,1.10925875424,-9.0734798138,4.0100356513,-0.09305286256,-0.0716021902304,0.0,415.181937849718,413.8882211522424,414.866463286196,415.72390112819966
4.14,0.806708766436,-11.9299458891,25.771418829,5.82064468336,6.16283898892,0.0,1.17657063567,-9.37730421822,3.90957765295,-0.137984519669,-0.087339887114,0.0,456.61199472676907,455.3498514633354,458.3253911414142,454.7290727926715
4.199999999999998,0.879887134868,-12.5037071629,26.0064985353,5.8124665604,6.15793761983,0.0,1.26302916075,-9.74865142173,3.92409012721,-0.133136567628,-0.072284019716,0.0,497.33274793347204,498.42986975749886,496.7260320160147,497.0664845854705
4.259999999999997,0.95762919189,-13.0974215447,26.2371914403,5.8042840541,6.15380327968,0.0,1.32864184449,-10.0428089712,3.76458188479,-0.143789980981,-0.0628879589877,0.0,443.3968225602743,444.16470420053406,444.03940791387964,443.14695012859147
4.319999999999996,1.03941768584,-13.7091944594,26.4584844864,5.79592535598,6.14984030723,0.0,1.39786792423,-10.3506049536,3.61057734886,-0.13160216359,-0.0732669639016,0.0,449.5827701331391,448.7375230414749,447.1961985559157,448.17023990657094
4.379999999999995,1.12568512762,-14.3405956242,26.6720852696,5.78777065806,6.14523822823,0.0,1.47796457818,-10.6969363701,3.50767763054,-0.146326224908,-0.0846442388227,0.0,470.43868460361165,469.5522522207914,469.3947147542662,468.2341043713237
4.439999999999993,1.21646156282,-14.9917542209,26.8769419241,5.77862382533,6.14061726605,0.0,1.54820514843,-11.0094288402,3.31957279434,-0.168926277332,-0.0649874439183,0.0,442.34786059159245,443.9593052184415,444.88698933196156,443.0095295096241
4.499999999999992,1.31185494622,-15.6630649543,27.0723653475,5.76844043745,6.13663296504,0.0,1.63173977256,-11.3685267826,3.19248918796,-0.171364059649,-0.0694010375038,0.0,469.3209108173449,468.97507451005333,468.38217642654115,468.16647744058514
4.559999999999991,1.41184181688,-16.3546041844,27.2570900829,5.75770025205,6.13246837428,0.0,1.70137802755,-11.683979411,2.96361337914,-0.202145743579,-0.0694274597141,0.0,435.9775436941543,435.9715792458341,439.16719626732265,436.5729330219496
4.6199999999999894,1.51566509199,-17.0640450137,27.425605306,5.74571657757,6.12857566243,0.0,1.75963218786,-11.9654587319,2.65257120476,-0.195291490946,-0.057059474536,0.0,408.13774662722153,409.23702181645285,408.5874403359753,409.1554290899074
4.679999999999988,1.62358264579,-17.792484446,27.5782936663,5.7338220384,6.12524190436,0.0,1.8377300116,-12.3170107477,2.43508444218,-0.20490308364,-0.0527265667584,0.0,448.52700926556264,448.87684122713137,447.4614228058812,446.6396522565573
4.739999999999987,1.73613652911,-18.5420242405,27.7171570902,5.72202759719,6.12195643389,0.0,1.91416348614,-12.668861546,2.19174514031,-0.183689638658,-0.0591640315913,0.0,444.5177966455929,443.98773142405986,441.41481147012274,443.12418135883155
4.799999999999986,1.85326639599,-19.3128191343,27.8408607039,5.71080237238,6.11835064601,0.0,1.9902930252,-13.0255706876,1.92979148013,-0.194921408552,-0.0620288787971,0.0,441.5521410996505,441.313062686178,441.3937298669916,440.4309864172702
4.859999999999984,1.97443080692,-20.1034594004,27.9456423832,5.69892966608,6.11536603469,0.0,2.04870014498,-13.3307105548,1.56168553707,-0.204555103717,-0.0324641868753,0.0,402.67720012061204,405.34191800845394,403.9399083998147,403.027001585039
4.919999999999983,2.10020068144,-20.9162298335,28.0333319842,5.68643667688,6.11331257097,0.0,2.14350376989,-13.7626598629,1.35827834277,-0.216767804071,-0.0379993588982,0.0,472.36069315503596,471.93307932921675,472.4060722187746,471.4229732651585
4.979999999999982,2.23167047607,-21.7552437994,28.1083676624,5.67301407315,6.11086310861,0.0,2.23869823233,-14.2054658401,1.13964405697,-0.243527928839,-0.0471742429874,0.0,474.55548417139244,473.8496580023316,475.16312947194444,473.05921112920413
5.0399999999999805,2.36788066304,-22.6179053725,28.165167296,5.65790301594,6.10809293263,0.0,2.30170128132,-14.5514111199,0.751561634004,-0.278831906244,-0.0442330375468,0.0,415.2831302589197,415.5397417410976,419.00956708630207,415.85716130985105
